# synthetic market — events=10000 init=10000 vol=0.5 spread=2t
add,89,bid,9987,7
cancel,31
add,90,ask,9995,18
cancel,37
add,91,bid,9986,11
cancel,41
add,92,bid,9987,16
add,93,bid,9992,18
cancel,34
add,94,ask,9996,4
cancel,38
add,95,ask,9996,3
cancel,45
add,96,bid,9988,6
cancel,94
add,97,ask,9993,14
cancel,39
add,98,ask,9991,18
cancel,98
add,99,ask,9992,8
cancel,46
add,100,bid,9989,3
cancel,49
add,101,bid,9984,2
cancel,40
add,102,ask,9991,6
cancel,52
add,103,ask,9991,20
cancel,63
add,104,ask,9991,13
cancel,54
add,105,bid,9985,12
cancel,55
add,106,bid,9986,15
cancel,68
add,107,ask,9990,15
cancel,56
add,108,bid,9985,15
cancel,69
add,109,ask,9991,12
cancel,71
add,110,ask,9989,16
cancel,60
add,111,bid,9983,2
cancel,61
add,112,bid,9981,5
cancel,72
cancel,64
add,113,bid,9986,9
add,114,ask,9990,11
cancel,73
add,115,ask,9988,4
cancel,110
add,116,ask,9985,20
add,117,ask,9992,4
cancel,75
add,118,ask,9992,15
cancel,65
add,119,bid,9985,6
cancel,78
add,120,ask,9989,19
cancel,120
add,121,bid,9988,17
add,122,ask,9988,12
cancel,66
add,123,bid,9980,15
cancel,79
add,124,ask,9986,16
cancel,81
add,125,ask,9987,9
cancel,82
add,126,ask,9988,14
cancel,83
add,127,ask,9987,9
cancel,67
add,128,bid,9979,1
add,129,ask,9982,7
cancel,74
add,130,bid,9982,11
cancel,76
add,131,bid,9978,19
cancel,85
add,132,ask,9984,20
add,133,ask,9983,6
cancel,130
cancel,87
cancel,86
add,134,ask,9986,20
add,135,bid,9983,15
add,136,bid,9981,12
cancel,90
add,137,ask,9990,18
cancel,95
add,138,ask,9991,12
cancel,103
add,139,ask,9990,1
cancel,77
add,140,bid,9985,8
cancel,84
add,141,bid,9985,7
cancel,89
add,142,bid,9985,12
cancel,97
add,143,ask,9989,12
cancel,91
add,144,bid,9985,4
cancel,99
add,145,ask,9991,1
cancel,141
add,146,bid,9982,11
cancel,102
add,147,ask,9992,11
cancel,104
add,148,ask,9989,6
cancel,92
add,149,bid,9983,5
cancel,113
cancel,138
add,150,bid,9985,18
add,151,ask,9986,11
cancel,114
cancel,148
add,152,ask,9986,1
add,153,ask,9990,14
cancel,96
add,154,bid,9985,15
cancel,100
add,155,bid,9983,7
add,156,ask,9988,6
cancel,107
add,157,ask,9989,13
cancel,101
add,158,bid,9982,6
cancel,109
add,159,ask,9988,13
cancel,105
add,160,bid,9987,3
cancel,106
add,161,bid,9985,17
cancel,108
add,162,bid,9985,7
cancel,143
cancel,152
add,163,ask,9991,12
add,164,ask,9987,10
cancel,131
add,165,bid,9983,20
add,166,bid,9989,15
cancel,111
add,167,bid,9984,11
add,168,ask,9993,16
cancel,115
add,169,ask,9993,15
cancel,144
add,170,bid,9982,16
cancel,170
cancel,157
add,171,bid,9982,20
cancel,112
add,172,bid,9985,13
add,173,ask,9991,11
cancel,117
add,174,ask,9990,12
cancel,118
add,175,ask,9989,17
cancel,119
add,176,bid,9986,18
cancel,123
add,177,bid,9986,10
cancel,122
add,178,ask,9991,9
cancel,167
add,179,bid,9986,2
add,180,ask,9985,4
cancel,124
add,181,ask,9991,10
cancel,125
add,182,ask,9989,3
cancel,128
add,183,bid,9982,3
cancel,135
add,184,bid,9982,4
add,185,ask,9984,5
cancel,178
add,186,ask,9986,19
cancel,126
add,187,ask,9988,2
cancel,127
add,188,ask,9990,4
cancel,136
add,189,bid,9980,16
cancel,132
add,190,ask,9988,17
cancel,134
add,191,ask,9991,1
cancel,140
add,192,bid,9983,2
cancel,142
add,193,bid,9981,16
cancel,146
add,194,bid,9984,1
cancel,137
add,195,ask,9986,8
cancel,139
add,196,ask,9986,4
add,197,bid,9986,2
cancel,145
add,198,ask,9990,13
cancel,147
add,199,ask,9987,8
cancel,149
add,200,bid,9985,17
cancel,173
add,201,ask,9991,3
cancel,153
add,202,ask,9987,8
add,203,bid,9988,2
cancel,156
add,204,ask,9989,19
cancel,159
add,205,ask,9988,10
cancel,150
add,206,bid,9983,19
cancel,163
add,207,ask,9992,3
cancel,154
add,208,bid,9986,7
add,209,bid,9988,9
add,210,ask,9986,14
cancel,168
add,211,ask,9991,14
add,212,bid,9988,17
cancel,155
add,213,bid,9983,19
add,214,ask,9986,12
cancel,158
add,215,bid,9986,17
cancel,169
add,216,ask,9990,19
cancel,174
add,217,ask,9992,5
cancel,160
add,218,bid,9985,18
cancel,161
add,219,bid,9984,3
cancel,162
add,220,bid,9984,19
cancel,175
add,221,ask,9991,4
cancel,165
add,222,bid,9983,19
cancel,181
add,223,ask,9989,16
cancel,182
add,224,ask,9992,1
cancel,171
add,225,bid,9983,9
cancel,172
add,226,bid,9983,7
cancel,186
add,227,ask,9988,7
cancel,187
add,228,ask,9987,6
cancel,188
add,229,ask,9990,10
cancel,176
add,230,bid,9982,1
cancel,177
add,231,bid,9982,14
cancel,205
cancel,179
add,232,bid,9986,5
add,233,ask,9988,6
cancel,183
add,234,bid,9986,18
cancel,184
add,235,bid,9984,8
cancel,190
add,236,ask,9991,16
cancel,207
add,237,bid,9990,13
add,238,ask,9993,3
cancel,189
add,239,bid,9986,17
cancel,191
add,240,ask,9991,5
cancel,195
add,241,ask,9988,3
cancel,192
add,242,bid,9986,1
cancel,193
add,243,bid,9985,7
add,244,ask,9987,13
cancel,194
add,245,bid,9983,11
cancel,196
add,246,ask,9991,1
add,247,bid,9987,10
cancel,200
add,248,bid,9983,17
cancel,227
add,249,bid,9987,5
cancel,206
add,250,bid,9983,1
add,251,ask,9986,13
cancel,208
add,252,bid,9986,9
add,253,ask,9990,5
cancel,213
add,254,bid,9984,13
cancel,236
cancel,215
add,255,bid,9981,11
add,256,ask,9987,4
cancel,218
add,257,bid,9983,11
cancel,198
add,258,ask,9989,1
cancel,219
add,259,bid,9985,6
cancel,199
add,260,ask,9988,3
add,261,ask,9985,18
cancel,216
cancel,220
add,262,bid,9982,2
add,263,ask,9991,12
cancel,222
add,264,bid,9985,8
cancel,233
cancel,225
add,265,bid,9988,13
cancel,226
add,266,bid,9985,6
cancel,230
add,267,bid,9986,19
add,268,ask,9993,1
add,269,bid,9989,18
cancel,201
add,270,ask,9992,10
cancel,202
add,271,ask,9991,7
cancel,231
add,272,bid,9985,19
add,273,bid,9987,4
cancel,232
add,274,bid,9981,16
cancel,234
add,275,bid,9985,4
cancel,235
add,276,bid,9984,13
cancel,240
cancel,239
add,277,bid,9983,7
cancel,242
add,278,bid,9984,10
add,279,bid,9986,7
add,280,ask,9989,12
cancel,243
add,281,bid,9984,19
cancel,245
add,282,bid,9984,14
cancel,204
add,283,ask,9987,18
cancel,211
add,284,ask,9988,8
cancel,217
add,285,ask,9990,8
cancel,260
cancel,248
add,286,bid,9984,17
add,287,bid,9988,5
add,288,ask,9990,15
cancel,250
add,289,bid,9984,11
add,290,ask,9985,20
cancel,252
add,291,bid,9985,10
cancel,254
cancel,221
add,292,ask,9991,2
add,293,bid,9988,17
cancel,223
add,294,ask,9989,8
cancel,224
add,295,ask,9992,17
cancel,228
add,296,ask,9990,1
cancel,229
add,297,ask,9990,1
cancel,238
add,298,ask,9990,10
cancel,241
add,299,ask,9992,14
cancel,276
cancel,246
add,300,ask,9992,20
add,301,bid,9985,10
add,302,bid,9983,18
cancel,253
add,303,ask,9990,1
add,304,bid,9988,10
cancel,255
add,305,bid,9984,11
cancel,257
add,306,bid,9985,13
cancel,292
cancel,275
add,307,ask,9987,6
add,308,ask,9992,14
cancel,256
add,309,ask,9991,16
cancel,258
add,310,ask,9990,17
cancel,263
add,311,ask,9993,6
add,312,bid,9985,10
cancel,268
add,313,ask,9994,10
cancel,270
add,314,ask,9993,7
cancel,259
add,315,bid,9986,16
cancel,264
cancel,271
add,316,ask,9991,13
add,317,ask,9989,20
cancel,280
add,318,ask,9994,15
cancel,283
add,319,ask,9990,15
add,320,bid,9984,10
cancel,284
add,321,ask,9995,8
cancel,285
add,322,ask,9993,3
cancel,288
add,323,ask,9991,6
cancel,278
add,324,bid,9984,19
cancel,262
add,325,bid,9984,20
cancel,294
add,326,ask,9991,4
cancel,295
add,327,ask,9989,17
cancel,265
add,328,bid,9983,10
cancel,296
add,329,ask,9990,3
cancel,266
add,330,bid,9983,9
cancel,315
add,331,bid,9984,8
cancel,267
add,332,bid,9982,17
cancel,272
add,333,bid,9982,8
cancel,297
add,334,ask,9991,16
cancel,274
add,335,bid,9981,13
cancel,277
add,336,bid,9984,17
cancel,298
add,337,ask,9990,14
cancel,299
add,338,ask,9988,11
cancel,281
add,339,bid,9984,18
cancel,300
add,340,ask,9989,20
add,341,ask,9984,15
cancel,282
add,342,bid,9982,13
cancel,286
add,343,bid,9982,12
cancel,289
add,344,bid,9984,8
cancel,291
add,345,bid,9981,4
cancel,301
add,346,bid,9979,8
cancel,340
add,347,ask,9985,6
cancel,337
add,348,ask,9988,13
cancel,345
cancel,322
add,349,bid,9979,3
add,350,ask,9990,11
cancel,303
add,351,ask,9986,7
cancel,308
add,352,ask,9987,14
cancel,309
add,353,ask,9990,4
cancel,310
add,354,ask,9987,19
cancel,302
add,355,bid,9982,9
add,356,ask,9984,6
cancel,339
cancel,343
add,357,bid,9985,15
add,358,bid,9981,4
add,359,ask,9985,1
cancel,311
add,360,ask,9990,16
cancel,313
add,361,ask,9987,7
cancel,314
add,362,ask,9988,13
cancel,316
add,363,ask,9989,20
cancel,318
add,364,ask,9989,6
cancel,305
add,365,bid,9985,12
cancel,319
add,366,ask,9990,4
cancel,306
add,367,bid,9984,1
cancel,312
add,368,bid,9981,2
cancel,344
add,369,bid,9986,13
cancel,320
add,370,bid,9984,7
cancel,321
add,371,ask,9989,17
cancel,351
add,372,bid,9988,6
add,373,ask,9990,4
cancel,323
add,374,ask,9989,20
cancel,329
cancel,324
add,375,bid,9981,11
cancel,327
add,376,ask,9990,10
cancel,325
add,377,bid,9983,12
cancel,365
add,378,ask,9990,17
cancel,335
cancel,326
add,379,ask,9986,3
cancel,334
add,380,ask,9989,12
add,381,bid,9986,1
add,382,ask,9985,15
add,383,bid,9981,6
add,384,bid,9981,12
cancel,375
add,385,ask,9985,13
add,386,bid,9982,8
cancel,328
add,387,bid,9983,4
cancel,338
add,388,ask,9986,7
cancel,347
add,389,ask,9986,13
cancel,348
add,390,ask,9986,19
cancel,387
add,391,bid,9979,7
cancel,330
add,392,bid,9978,10
cancel,350
add,393,ask,9987,2
cancel,352
add,394,ask,9986,1
cancel,353
add,395,ask,9987,15
cancel,331
add,396,bid,9980,16
add,397,ask,9981,8
cancel,354
add,398,ask,9985,14
cancel,332
add,399,bid,9979,5
cancel,333
add,400,bid,9982,18
cancel,336
add,401,bid,9978,18
cancel,342
add,402,bid,9982,17
cancel,395
add,403,ask,9984,7
cancel,360
add,404,ask,9983,10
cancel,346
add,405,bid,9981,20
cancel,361
add,406,ask,9986,15
cancel,362
add,407,ask,9988,4
cancel,378
add,408,ask,9986,9
cancel,363
add,409,ask,9986,16
cancel,364
add,410,ask,9987,15
cancel,366
add,411,ask,9983,20
cancel,371
add,412,ask,9987,15
cancel,349
add,413,bid,9981,13
cancel,373
add,414,ask,9988,13
cancel,399
cancel,405
cancel,369
cancel,374
add,415,ask,9984,7
cancel,376
add,416,ask,9988,3
cancel,379
add,417,ask,9987,1
add,418,bid,9978,7
cancel,380
add,419,ask,9985,13
cancel,394
add,420,ask,9987,17
cancel,388
add,421,ask,9988,17
add,422,ask,9982,18
cancel,389
add,423,ask,9986,6
cancel,390
add,424,ask,9984,1
cancel,393
add,425,ask,9988,13
cancel,398
add,426,ask,9984,12
add,427,bid,9982,4
add,428,bid,9980,5
cancel,403
add,429,ask,9987,9
cancel,404
add,430,ask,9986,5
cancel,370
cancel,406
add,431,ask,9985,18
add,432,bid,9979,20
cancel,407
add,433,ask,9987,9
cancel,408
add,434,ask,9986,3
cancel,409
add,435,ask,9984,12
cancel,410
add,436,ask,9988,14
cancel,411
add,437,ask,9986,7
cancel,368
add,438,bid,9977,7
cancel,355
add,439,bid,9978,19
cancel,357
add,440,bid,9981,18
cancel,358
add,441,bid,9977,11
cancel,412
add,442,ask,9983,3
cancel,367
add,443,bid,9978,15
cancel,377
add,444,bid,9980,4
cancel,414
add,445,ask,9981,7
cancel,383
add,446,bid,9977,4
cancel,415
add,447,ask,9984,7
cancel,416
add,448,ask,9980,1
cancel,420
cancel,402
add,449,ask,9983,2
cancel,417
add,450,ask,9984,9
cancel,419
add,451,ask,9984,2
add,452,bid,9976,14
cancel,421
add,453,ask,9983,20
cancel,423
add,454,ask,9983,18
cancel,384
add,455,bid,9975,1
cancel,386
add,456,bid,9977,18
cancel,444
add,457,bid,9978,15
add,458,bid,9979,7
cancel,391
add,459,bid,9976,10
cancel,424
add,460,ask,9980,4
cancel,425
add,461,ask,9984,6
cancel,426
add,462,ask,9983,19
cancel,440
add,463,bid,9975,7
cancel,429
add,464,ask,9981,14
cancel,463
add,465,bid,9974,15
cancel,430
add,466,ask,9984,4
cancel,392
add,467,bid,9978,11
cancel,431
add,468,ask,9984,9
cancel,433
add,469,ask,9982,12
cancel,436
cancel,438
add,470,ask,9982,16
add,471,bid,9978,5
cancel,396
cancel,434
add,472,ask,9984,9
cancel,435
add,473,ask,9984,14
add,474,bid,9979,11
cancel,437
add,475,ask,9984,8
cancel,474
cancel,413
cancel,442
add,476,ask,9985,18
add,477,bid,9982,4
cancel,445
add,478,ask,9987,15
cancel,447
add,479,ask,9988,20
cancel,448
add,480,ask,9987,3
add,481,bid,9982,6
cancel,449
add,482,ask,9984,18
add,483,ask,9981,19
cancel,450
add,484,ask,9983,1
cancel,451
add,485,ask,9983,9
cancel,453
add,486,ask,9985,12
cancel,454
add,487,ask,9984,9
cancel,460
add,488,ask,9987,17
cancel,400
add,489,bid,9978,1
cancel,401
add,490,bid,9977,4
cancel,418
add,491,bid,9978,6
cancel,427
add,492,bid,9979,16
cancel,428
add,493,bid,9978,5
add,494,ask,9980,16
cancel,461
add,495,ask,9982,8
cancel,482
add,496,bid,9982,17
add,497,bid,9982,20
add,498,ask,9985,6
cancel,462
add,499,ask,9982,16
cancel,464
add,500,ask,9984,1
cancel,466
add,501,ask,9982,10
cancel,432
add,502,bid,9980,4
cancel,439
add,503,bid,9979,13
cancel,468
add,504,ask,9982,5
add,505,bid,9981,14
cancel,469
add,506,ask,9982,9
cancel,470
add,507,ask,9984,18
add,508,bid,9981,17
cancel,472
add,509,ask,9980,5
cancel,441
add,510,bid,9979,19
add,511,bid,9980,20
cancel,443
add,512,bid,9976,15
cancel,473
add,513,ask,9985,10
cancel,498
cancel,446
add,514,bid,9976,13
add,515,bid,9980,18
add,516,ask,9980,2
cancel,475
add,517,ask,9980,1
cancel,476
add,518,ask,9983,9
cancel,452
add,519,bid,9974,18
cancel,455
add,520,bid,9972,5
cancel,478
add,521,ask,9980,5
cancel,479
add,522,ask,9983,17
cancel,509
cancel,520
add,523,ask,9981,3
cancel,506
add,524,ask,9980,3
add,525,bid,9976,5
cancel,456
add,526,bid,9976,6
cancel,480
add,527,ask,9979,13
cancel,484
add,528,ask,9980,4
add,529,bid,9980,13
cancel,485
add,530,ask,9981,17
cancel,457
add,531,bid,9977,8
cancel,459
add,532,bid,9978,8
cancel,526
cancel,486
add,533,ask,9982,18
add,534,bid,9974,2
cancel,487
add,535,ask,9982,7
cancel,488
add,536,ask,9981,4
cancel,495
add,537,ask,9983,12
cancel,465
add,538,bid,9975,2
add,539,bid,9979,9
cancel,499
add,540,ask,9981,13
cancel,467
add,541,bid,9972,3
cancel,500
add,542,ask,9982,11
add,543,bid,9979,19
cancel,471
add,544,bid,9974,13
cancel,477
add,545,bid,9976,11
cancel,481
add,546,bid,9975,11
cancel,537
cancel,489
add,547,bid,9976,4
add,548,bid,9979,7
add,549,ask,9978,4
cancel,501
add,550,ask,9980,9
cancel,542
add,551,ask,9979,19
add,552,bid,9978,16
cancel,547
add,553,bid,9975,19
add,554,ask,9978,11
cancel,490
add,555,bid,9974,12
add,556,bid,9979,15
cancel,491
add,557,bid,9977,11
cancel,504
add,558,ask,9980,13
cancel,507
add,559,ask,9981,15
add,560,bid,9980,2
cancel,513
add,561,ask,9980,18
cancel,516
add,562,ask,9981,14
cancel,492
add,563,bid,9974,1
cancel,517
add,564,ask,9981,12
cancel,518
add,565,ask,9982,14
cancel,521
add,566,ask,9981,1
cancel,522
add,567,ask,9983,5
add,568,ask,9978,8
cancel,493
add,569,bid,9976,10
cancel,502
add,570,bid,9978,4
cancel,523
add,571,ask,9983,15
cancel,524
add,572,ask,9979,19
cancel,503
add,573,bid,9973,17
cancel,527
add,574,ask,9979,15
cancel,510
add,575,bid,9975,1
cancel,564
add,576,ask,9977,13
add,577,ask,9979,2
cancel,512
add,578,bid,9973,16
cancel,514
add,579,bid,9973,7
cancel,519
add,580,bid,9976,4
cancel,528
add,581,ask,9981,9
cancel,530
add,582,ask,9979,11
cancel,533
add,583,ask,9979,12
cancel,535
add,584,ask,9980,6
cancel,536
add,585,ask,9982,3
cancel,540
add,586,ask,9978,4
cancel,549
add,587,ask,9979,8
cancel,550
add,588,ask,9980,5
cancel,525
add,589,bid,9975,12
add,590,bid,9976,2
cancel,551
add,591,ask,9979,1
cancel,531
add,592,bid,9971,16
cancel,558
add,593,ask,9979,16
cancel,532
add,594,bid,9973,1
cancel,534
add,595,bid,9975,6
cancel,559
add,596,ask,9979,2
add,597,ask,9975,1
cancel,561
add,598,ask,9979,5
cancel,538
add,599,bid,9972,6
cancel,562
add,600,ask,9979,2
cancel,600
cancel,578
add,601,bid,9974,6
add,602,ask,9978,12
cancel,574
cancel,541
add,603,bid,9971,3
add,604,ask,9977,1
cancel,565
add,605,ask,9979,14
cancel,544
add,606,bid,9972,19
cancel,581
cancel,545
add,607,bid,9972,8
cancel,591
add,608,bid,9978,20
cancel,594
add,609,ask,9980,20
cancel,585
add,610,bid,9972,3
cancel,546
add,611,bid,9975,16
cancel,553
add,612,bid,9973,18
add,613,ask,9977,16
add,614,ask,9978,2
cancel,566
add,615,ask,9981,17
cancel,555
add,616,bid,9974,4
cancel,570
cancel,567
add,617,ask,9979,8
cancel,571
add,618,ask,9980,20
add,619,bid,9973,2
cancel,572
add,620,ask,9981,9
cancel,577
add,621,ask,9982,13
cancel,582
add,622,ask,9982,1
cancel,583
add,623,ask,9982,20
cancel,584
add,624,ask,9979,16
cancel,586
add,625,ask,9979,17
cancel,587
add,626,ask,9979,4
cancel,588
add,627,ask,9981,9
cancel,557
add,628,bid,9971,11
add,629,ask,9976,14
cancel,593
add,630,ask,9982,12
cancel,563
add,631,bid,9973,9
cancel,589
add,632,bid,9974,15
cancel,569
add,633,bid,9974,20
cancel,596
add,634,ask,9980,14
cancel,598
add,635,ask,9980,5
cancel,602
add,636,ask,9978,12
cancel,604
add,637,ask,9980,16
cancel,605
add,638,ask,9981,20
add,639,ask,9976,5
cancel,573
add,640,bid,9972,19
cancel,628
cancel,609
add,641,ask,9982,13
add,642,bid,9973,8
cancel,641
add,643,ask,9983,13
cancel,613
add,644,ask,9981,4
cancel,614
add,645,ask,9982,14
cancel,615
add,646,ask,9980,10
cancel,617
add,647,ask,9981,17
cancel,575
add,648,bid,9973,11
cancel,579
add,649,bid,9976,20
cancel,618
add,650,ask,9982,4
cancel,580
add,651,bid,9973,7
cancel,630
add,652,ask,9981,13
cancel,599
add,653,bid,9973,6
cancel,620
add,654,ask,9983,4
cancel,592
add,655,bid,9975,19
cancel,595
add,656,bid,9977,2
add,657,ask,9978,4
cancel,601
add,658,bid,9974,14
cancel,621
add,659,ask,9984,7
cancel,603
add,660,bid,9975,9
cancel,606
add,661,bid,9973,8
cancel,658
cancel,622
add,662,ask,9983,16
cancel,623
add,663,ask,9978,11
cancel,624
add,664,ask,9980,15
add,665,bid,9974,19
cancel,650
add,666,bid,9979,20
add,667,ask,9983,15
cancel,625
add,668,ask,9980,14
cancel,626
add,669,ask,9984,4
cancel,627
add,670,ask,9980,18
cancel,616
cancel,634
add,671,ask,9984,7
add,672,bid,9980,8
cancel,607
add,673,bid,9979,13
cancel,635
add,674,ask,9983,20
cancel,636
add,675,ask,9984,13
cancel,667
cancel,610
add,676,bid,9977,16
cancel,611
add,677,bid,9977,10
cancel,612
add,678,bid,9978,6
cancel,619
add,679,bid,9976,6
cancel,631
add,680,bid,9979,1
add,681,ask,9980,14
add,682,bid,9981,7
cancel,665
cancel,671
add,683,bid,9977,11
add,684,ask,9977,6
add,685,ask,9982,14
cancel,632
add,686,bid,9973,16
cancel,633
add,687,bid,9976,20
cancel,637
add,688,ask,9979,17
cancel,647
add,689,ask,9981,14
cancel,638
add,690,ask,9982,14
cancel,640
add,691,bid,9974,19
cancel,643
add,692,ask,9982,10
cancel,644
add,693,ask,9980,5
cancel,642
add,694,bid,9973,11
cancel,645
add,695,ask,9978,10
cancel,648
add,696,bid,9972,11
cancel,646
add,697,ask,9980,14
cancel,649
add,698,bid,9972,14
cancel,651
add,699,bid,9976,4
cancel,653
add,700,bid,9971,13
cancel,655
add,701,bid,9972,3
cancel,676
add,702,bid,9973,1
cancel,670
add,703,ask,9977,20
cancel,686
cancel,652
add,704,ask,9977,13
cancel,681
add,705,bid,9971,14
cancel,672
add,706,bid,9973,16
cancel,656
add,707,bid,9976,3
cancel,703
cancel,660
add,708,bid,9974,2
cancel,661
add,709,bid,9973,10
add,710,bid,9979,3
add,711,ask,9982,7
add,712,ask,9981,1
cancel,654
add,713,ask,9979,19
cancel,673
add,714,bid,9975,1
add,715,ask,9978,14
cancel,677
add,716,bid,9978,7
cancel,675
add,717,ask,9984,9
cancel,680
add,718,bid,9976,4
cancel,678
add,719,bid,9978,6
cancel,659
add,720,ask,9984,16
cancel,679
add,721,bid,9976,9
cancel,699
cancel,662
add,722,ask,9980,8
cancel,663
add,723,ask,9983,17
add,724,bid,9973,14
cancel,669
add,725,ask,9975,6
add,726,ask,9978,19
cancel,683
add,727,bid,9975,5
cancel,694
add,728,bid,9975,4
cancel,664
add,729,ask,9980,17
cancel,687
add,730,bid,9974,12
cancel,691
add,731,bid,9974,12
cancel,668
add,732,ask,9978,6
cancel,695
cancel,696
add,733,bid,9975,7
cancel,698
add,734,bid,9973,8
add,735,ask,9978,2
cancel,700
add,736,bid,9974,3
cancel,674
add,737,ask,9981,14
add,738,bid,9977,6
cancel,685
add,739,ask,9977,11
cancel,701
add,740,bid,9975,8
add,741,bid,9977,14
add,742,ask,9975,12
cancel,688
add,743,ask,9981,3
cancel,702
add,744,bid,9972,18
cancel,689
add,745,ask,9977,3
cancel,690
add,746,ask,9978,4
cancel,692
add,747,ask,9980,10
cancel,705
add,748,bid,9972,17
cancel,693
add,749,ask,9977,3
cancel,706
add,750,bid,9972,1
cancel,707
add,751,bid,9971,4
cancel,697
add,752,ask,9974,15
cancel,704
add,753,ask,9975,14
add,754,ask,9972,8
cancel,708
add,755,bid,9970,14
cancel,711
add,756,ask,9975,6
cancel,712
add,757,ask,9973,19
cancel,709
add,758,bid,9971,7
cancel,714
add,759,bid,9969,19
cancel,716
add,760,bid,9971,8
cancel,718
add,761,bid,9972,11
cancel,719
add,762,bid,9970,13
add,763,bid,9976,4
cancel,713
add,764,ask,9976,12
cancel,717
add,765,ask,9977,2
cancel,736
add,766,bid,9976,20
cancel,720
add,767,ask,9977,14
add,768,bid,9971,15
cancel,721
add,769,bid,9972,6
cancel,724
add,770,bid,9974,9
cancel,722
add,771,ask,9978,19
cancel,723
add,772,ask,9977,7
cancel,726
add,773,ask,9979,4
cancel,729
add,774,ask,9979,18
cancel,727
add,775,bid,9974,5
cancel,728
add,776,bid,9975,19
add,777,ask,9975,19
cancel,732
add,778,ask,9977,19
cancel,730
add,779,bid,9971,9
cancel,735
add,780,ask,9977,10
cancel,737
add,781,ask,9978,5
cancel,731
add,782,bid,9972,8
cancel,733
add,783,bid,9972,12
cancel,734
add,784,bid,9973,2
cancel,739
add,785,ask,9975,7
cancel,743
add,786,ask,9976,3
cancel,745
add,787,ask,9976,14
add,788,ask,9974,14
cancel,746
add,789,ask,9977,17
cancel,747
add,790,ask,9979,20
cancel,749
add,791,ask,9975,12
cancel,740
add,792,bid,9972,2
cancel,744
add,793,bid,9971,8
cancel,752
add,794,ask,9978,20
cancel,753
add,795,ask,9978,9
cancel,756
add,796,ask,9974,2
cancel,748
add,797,bid,9971,14
cancel,757
add,798,ask,9975,6
cancel,750
add,799,bid,9969,18
cancel,751
add,800,bid,9972,2
cancel,755
add,801,bid,9971,18
cancel,768
cancel,764
add,802,ask,9977,10
add,803,bid,9974,9
cancel,765
add,804,ask,9976,15
add,805,bid,9969,20
cancel,767
add,806,ask,9975,12
cancel,771
add,807,ask,9976,2
cancel,758
add,808,bid,9967,2
cancel,759
add,809,bid,9968,16
add,810,ask,9972,9
cancel,760
add,811,bid,9969,18
cancel,775
add,812,ask,9972,10
cancel,772
add,813,ask,9975,13
cancel,773
add,814,ask,9977,11
add,815,bid,9970,8
cancel,761
add,816,bid,9970,15
cancel,806
add,817,ask,9976,13
add,818,bid,9972,14
cancel,762
